bicycle_id,rent_time,rent_station_no,rent_rack,return_time,return_station_no,return_rack,use_time_min,use_dist_m,birth_year,gender,user_type,bicycle_type
SPB-10667,2018-02-13 21:46:39,609,20,2018-02-13 21:58:32,1322,3,11,1300.0,1987,M,내국인,LCD자전거
SPB-07512,2018-02-13 22:03:58,511,15,2018-02-13 22:08:14,510,6,3,390.0,1996,M,내국인,LCD자전거
SPB-02776,2018-02-13 22:20:50,1018,6,2018-02-13 22:35:04,1011,20,13,1560.0,\N,\N,비회원,LCD자전거
SPB-02634,2018-02-13 22:38:27,809,1,2018-02-13 23:48:38,600,3,69,12970.0,1991,M,내국인,LCD자전거
SPB-02925,2018-02-13 23:02:56,302,7,2018-02-13 23:35:05,1304,13,31,5280.0,1980,M,내국인,LCD자전거
SPB-08307,2018-02-13 23:27:14,525,7,2018-02-14 00:02:46,320,12,32,6130.0,1987,M,내국인,LCD자전거
SPB-12415,2018-02-13 23:57:20,1308,2,2018-02-14 00:02:59,601,1,5,1110.0,1990,M,내국인,LCD자전거
SPB-09950,2018-02-14 00:23:33,1302,4,2018-02-14 00:30:08,1342,13,6,1160.0,1948,M,내국인,LCD자전거
SPB-08355,2018-02-14 00:58:03,926,7,2018-02-14 01:06:32,931,5,7,1900.0,1997,M,내국인,LCD자전거
SPB-12790,2018-02-14 01:21:44,2325,7,2018-02-14 01:29:35,2360,10,7,1770.0,1991,M,내국인,LCD자전거
SPB-13688,2018-02-14 01:50:01,2145,8,2018-02-14 02:02:03,2016,8,11,2790.0,1979,M,내국인,LCD자전거
SPB-06372,2018-02-14 02:25:52,108,3,2018-02-14 02:56:30,106,7,30,3170.0,1971,M,내국인,LCD자전거
SPB-08375,2018-02-14 03:14:53,539,2,2018-02-14 03:35:13,631,12,20,3000.0,1960,M,내국인,LCD자전거
SPB-13463,2018-02-14 04:25:37,309,11,2018-02-14 04:35:21,377,6,9,1740.0,1989,M,내국인,LCD자전거
SPB-13067,2018-02-14 06:15:16,2268,10,2018-02-14 06:54:02,2362,7,36,2220.0,1975,M,내국인,LCD자전거
SPB-06724,2018-02-14 07:01:16,2013,19,2018-02-14 07:04:58,2050,3,3,900.0,1991,M,내국인,LCD자전거
SPB-10692,2018-02-14 07:26:49,2157,3,2018-02-14 07:46:32,2122,18,18,4400.0,1992,M,내국인,LCD자전거
SPB-08365,2018-02-14 07:44:22,309,9,2018-02-14 07:47:54,312,6,3,670.0,1980,M,내국인,LCD자전거
SPB-08218,2018-02-14 07:57:43,1211,7,2018-02-14 08:01:36,1210,1,3,830.0,1975,M,내국인,LCD자전거
SPB-09218,2018-02-14 08:10:55,1211,6,2018-02-14 08:15:26,1210,2,4,900.0,1985,M,내국인,LCD자전거
SPB-04560,2018-02-14 08:19:40,2247,4,2018-02-14 08:27:42,2255,1,7,2760.0,1991,M,내국인,LCD자전거
SPB-05747,2018-02-14 08:28:38,546,5,2018-02-14 08:34:50,504,4,5,1040.0,1993,F,내국인,LCD자전거
SPB-02420,2018-02-14 08:35:16,239,5,2018-02-14 08:46:42,213,6,11,2090.0,1988,M,내국인,LCD자전거
SPB-12348,2018-02-14 08:42:16,184,8,2018-02-14 08:50:12,107,5,7,1260.0,1992,F,내국인,LCD자전거
SPB-06529,2018-02-14 08:48:02,584,17,2018-02-14 08:51:44,3508,1,3,520.0,1981,F,내국인,LCD자전거
SPB-01918,2018-02-14 08:57:32,1976,5,2018-02-14 09:07:08,1962,4,9,1250.0,1983,M,내국인,LCD자전거
SPB-07675,2018-02-14 09:12:22,417,1,2018-02-14 09:18:44,412,17,6,1110.0,1977,M,내국인,LCD자전거
SPB-10388,2018-02-14 09:30:59,338,1,2018-02-14 09:34:58,335,1,3,580.0,1978,F,내국인,LCD자전거
SPB-10645,2018-02-14 09:48:46,1336,20,2018-02-14 09:53:26,1305,4,4,300.0,1996,M,내국인,LCD자전거
SPB-07859,2018-02-14 10:08:39,2355,18,2018-02-14 10:11:54,2348,5,3,580.0,1972,M,내국인,LCD자전거
SPB-08226,2018-02-14 10:34:33,1233,3,2018-02-14 11:12:33,1210,14,35,4810.0,1966,F,내국인,LCD자전거
SPB-10916,2018-02-14 10:55:20,184,6,2018-02-14 11:11:47,170,9,16,2260.0,1975,F,내국인,LCD자전거
SPB-13474,2018-02-14 11:16:40,256,10,2018-02-14 11:25:45,234,10,8,1260.0,1971,M,내국인,LCD자전거
SPB-02720,2018-02-14 11:35:44,209,10,2018-02-14 11:40:19,224,10,4,680.0,1983,M,내국인,LCD자전거
SPB-07751,2018-02-14 11:55:23,578,3,2018-02-14 12:57:56,578,3,59,8220.0,1986,M,내국인,LCD자전거
SPB-12600,2018-02-14 12:10:03,419,19,2018-02-14 12:37:18,102,7,23,4680.0,1987,M,내국인,LCD자전거
SPB-13514,2018-02-14 12:28:23,540,8,2018-02-14 12:50:03,540,8,21,1730.0,1980,M,내국인,LCD자전거
SPB-12570,2018-02-14 12:47:59,388,10,2018-02-14 12:54:29,356,1,6,1030.0,1978,F,내국인,LCD자전거
SPB-11327,2018-02-14 13:07:50,1933,6,2018-02-14 13:38:38,1943,9,29,2850.0,1975,M,내국인,LCD자전거
SPB-02641,2018-02-14 13:23:56,207,16,2018-02-14 13:47:42,127,5,23,5160.0,1990,F,내국인,LCD자전거
SPB-02977,2018-02-14 13:40:10,641,9,2018-02-14 13:46:58,641,6,6,1230.0,1953,M,내국인,LCD자전거
SPB-12403,2018-02-14 13:53:30,1337,9,2018-02-14 14:37:17,568,1,41,4380.0,1987,M,내국인,LCD자전거
SPB-02205,2018-02-14 14:10:03,2050,10,2018-02-14 14:17:37,2013,16,7,890.0,1992,F,내국인,LCD자전거
SPB-02229,2018-02-14 14:23:20,345,15,2018-02-14 14:47:31,345,1,23,1400.0,1975,M,내국인,LCD자전거
SPB-01216,2018-02-14 14:35:51,514,3,2018-02-14 14:44:08,513,5,7,1320.0,1981,M,내국인,LCD자전거
SPB-13675,2018-02-14 14:49:09,314,9,2018-02-14 15:12:21,324,1,22,3120.0,1991,F,내국인,LCD자전거
SPB-10275,2018-02-14 15:00:46,1336,19,2018-02-14 15:02:37,1305,3,1,300.0,1996,M,내국인,LCD자전거
SPB-04993,2018-02-14 15:10:36,247,9,2018-02-14 15:27:33,247,1,16,2000.0,1974,F,내국인,LCD자전거
SPB-13599,2018-02-14 15:21:23,563,2,2018-02-14 15:57:05,552,8,35,4510.0,\N,\N,비회원,LCD자전거
SPB-09808,2018-02-14 15:33:38,1446,7,2018-02-14 16:03:44,578,4,29,6080.0,1970,M,내국인,LCD자전거
SPB-10878,2018-02-14 15:44:52,409,1,2018-02-14 15:54:24,401,4,9,1010.0,1969,M,내국인,LCD자전거
SPB-13193,2018-02-14 15:55:51,1625,18,2018-02-14 19:40:06,1656,2,215,2890.0,1974,M,내국인,LCD자전거
SPB-13298,2018-02-14 16:08:37,2365,1,2018-02-14 16:19:58,2362,4,10,1640.0,1984,F,내국인,LCD자전거
SPB-06075,2018-02-14 16:19:13,194,8,2018-02-14 16:43:45,99998,6,24,4270.0,1993,M,내국인,LCD자전거
SPB-02524,2018-02-14 16:29:13,2056,6,2018-02-14 17:01:58,2119,5,32,4450.0,\N,\N,비회원,LCD자전거
SPB-07687,2018-02-14 16:40:48,2324,7,2018-02-14 17:02:58,1210,16,20,4190.0,1997,F,내국인,LCD자전거
SPB-10384,2018-02-14 16:54:58,3505,2,2018-02-14 17:13:24,588,5,18,1430.0,1992,M,내국인,LCD자전거
SPB-03468,2018-02-14 17:07:12,1712,10,2018-02-14 17:30:54,1640,2,23,4560.0,1993,F,내국인,LCD자전거
SPB-03919,2018-02-14 17:16:59,160,8,2018-02-14 17:21:15,198,12,3,730.0,1970,F,내국인,LCD자전거
SPB-08182,2018-02-14 17:29:03,370,8,2018-02-14 17:35:39,320,9,6,1040.0,1977,M,내국인,LCD자전거
SPB-11908,2018-02-14 17:40:44,183,9,2018-02-14 17:54:23,99999,1,12,2320.0,1965,M,내국인,LCD자전거
SPB-12598,2018-02-14 17:49:30,807,4,2018-02-14 18:14:27,142,6,24,3120.0,1975,M,내국인,LCD자전거
SPB-04821,2018-02-14 18:01:18,152,30,2018-02-14 18:41:17,702,1,39,5810.0,1984,M,내국인,LCD자전거
SPB-13545,2018-02-14 18:07:35,1020,15,2018-02-14 19:37:39,1013,12,89,1820.0,1989,M,내국인,LCD자전거
SPB-01510,2018-02-14 18:14:34,2213,1,2018-02-14 18:31:34,2272,5,16,2040.0,1980,M,내국인,LCD자전거
SPB-02989,2018-02-14 18:23:10,2102,3,2018-02-14 18:51:03,1831,1,27,4440.0,1972,F,내국인,LCD자전거
SPB-13402,2018-02-14 18:35:00,514,1,2018-02-14 18:53:10,505,10,17,2040.0,\N,\N,비회원,LCD자전거
SPB-13247,2018-02-14 18:44:46,534,20,2018-02-14 19:04:07,2308,13,18,2870.0,1967,M,내국인,LCD자전거
SPB-02417,2018-02-14 18:57:59,2357,8,2018-02-14 19:03:51,2350,6,5,1080.0,1980,M,내국인,LCD자전거
SPB-00769,2018-02-14 19:13:22,390,3,2018-02-14 19:20:34,322,12,6,1120.0,1992,M,내국인,LCD자전거
SPB-12401,2018-02-14 19:30:11,107,5,2018-02-14 20:24:31,107,5,50,500.0,1983,F,내국인,LCD자전거
SPB-07626,2018-02-14 19:48:41,582,7,2018-02-14 20:21:11,582,8,30,1130.0,1973,M,내국인,LCD자전거
SPB-06190,2018-02-14 20:07:19,201,14,2018-02-14 20:24:29,240,1,16,3450.0,1956,M,내국인,LCD자전거
SPB-13298,2018-02-14 20:28:39,2362,4,2018-02-14 20:40:09,2364,1,10,2020.0,1989,F,내국인,LCD자전거
SPB-10322,2018-02-14 20:51:29,913,9,2018-02-14 20:57:46,911,5,5,650.0,1989,F,내국인,LCD자전거
SPB-00586,2018-02-14 21:14:50,316,8,2018-02-14 21:24:05,302,1,8,1250.0,1984,F,내국인,LCD자전거
SPB-09435,2018-02-14 21:42:23,634,15,2018-02-14 21:53:42,1332,2,11,2870.0,1992,M,내국인,LCD자전거
SPB-04538,2018-02-14 22:05:53,224,11,2018-02-14 22:13:17,259,8,7,1040.0,1995,M,내국인,LCD자전거
SPB-04388,2018-02-14 22:28:41,267,1,2018-02-14 22:43:05,227,1,14,1830.0,1994,M,내국인,LCD자전거
SPB-04667,2018-02-14 22:56:38,2050,9,2018-02-14 23:04:39,257,5,7,1970.0,1991,M,내국인,LCD자전거
SPB-06536,2018-02-14 23:31:37,414,5,2018-02-14 23:42:16,403,9,10,1960.0,1986,F,내국인,LCD자전거
SPB-08378,2018-02-15 00:06:32,923,2,2018-02-15 00:13:10,926,2,6,1420.0,1990,M,내국인,LCD자전거
SPB-02548,2018-02-15 00:50:45,2157,4,2018-02-15 00:58:07,2106,8,7,1190.0,1995,M,내국인,LCD자전거
SPB-08803,2018-02-15 01:26:15,2335,1,2018-02-15 01:32:31,2340,11,5,0.0,1959,F,내국인,LCD자전거
SPB-03412,2018-02-15 02:11:46,1210,12,2018-02-15 02:51:48,2370,4,39,6270.0,1970,F,내국인,LCD자전거
SPB-09239,2018-02-15 03:01:52,508,4,2018-02-15 03:07:51,513,2,5,810.0,1983,M,내국인,LCD자전거
SPB-08264,2018-02-15 04:25:59,266,10,2018-02-15 04:34:12,263,4,7,1780.0,1983,M,내국인,LCD자전거
SPB-12276,2018-02-15 06:27:57,551,9,2018-02-15 06:39:38,571,2,10,2250.0,1962,M,내국인,LCD자전거
SPB-02899,2018-02-15 08:07:59,209,4,2018-02-15 08:10:51,211,10,2,490.0,1953,M,내국인,LCD자전거
SPB-13136,2018-02-15 09:02:45,511,14,2018-02-15 09:35:20,555,4,28,6910.0,1992,M,내국인,LCD자전거
SPB-06247,2018-02-15 09:51:46,2205,1,2018-02-15 09:55:42,2202,17,3,840.0,1993,F,내국인,LCD자전거
SPB-05913,2018-02-15 10:38:35,255,3,2018-02-15 11:08:37,237,15,29,2470.0,1984,M,내국인,LCD자전거
SPB-11837,2018-02-15 11:13:38,2341,10,2018-02-15 12:19:20,2262,8,63,11490.0,1976,F,내국인,LCD자전거
SPB-09660,2018-02-15 11:44:41,117,5,2018-02-15 12:16:34,113,14,30,4370.0,\N,\N,비회원,LCD자전거
SPB-11450,2018-02-15 12:17:36,264,1,2018-02-15 13:05:40,264,1,44,2330.0,1977,F,내국인,LCD자전거
SPB-04861,2018-02-15 12:48:18,403,20,2018-02-15 12:51:03,403,18,2,80.0,1985,M,내국인,LCD자전거
SPB-02368,2018-02-15 13:13:46,1516,10,2018-02-15 13:21:04,1530,10,6,1130.0,1968,M,내국인,LCD자전거
SPB-08330,2018-02-15 13:35:58,1328,5,2018-02-15 14:07:36,1536,1,29,6310.0,1966,F,내국인,LCD자전거
SPB-06438,2018-02-15 13:56:41,625,4,2018-02-15 14:39:13,617,14,42,3740.0,1987,M,내국인,LCD자전거
SPB-12144,2018-02-15 14:17:15,146,12,2018-02-15 15:54:12,816,4,92,7330.0,1991,F,내국인,LCD자전거
SPB-07610,2018-02-15 14:35:45,1257,13,2018-02-15 21:16:19,\N,\N,5,0.0,1957,M,내국인,LCD자전거
SPB-09577,2018-02-15 14:55:51,636,8,2018-02-15 15:20:32,641,5,23,2710.0,1994,F,내국인,LCD자전거
SPB-11405,2018-02-15 15:14:19,418,3,2018-02-15 15:20:30,133,1,6,1740.0,1981,M,내국인,LCD자전거
SPB-11925,2018-02-15 15:36:41,107,1,2018-02-15 16:53:44,111,8,73,6140.0,\N,\N,비회원,LCD자전거
SPB-12934,2018-02-15 15:51:53,109,6,2018-02-15 17:35:14,162,3,100,10140.0,1970,F,내국인,LCD자전거
SPB-09331,2018-02-15 16:10:57,1123,1,2018-02-15 16:55:12,1906,8,41,11270.0,1991,M,내국인,LCD자전거
SPB-03606,2018-02-15 16:26:04,196,2,2018-02-15 17:43:32,196,10,77,12570.0,1981,F,내국인,LCD자전거
SPB-12172,2018-02-15 16:45:49,259,11,2018-02-15 18:02:22,222,1,76,1950.0,1982,M,내국인,LCD자전거
SPB-13705,2018-02-15 17:04:44,2222,4,2018-02-15 17:09:22,2230,7,4,930.0,1981,M,내국인,LCD자전거
SPB-01833,2018-02-15 17:25:53,1009,2,2018-02-15 17:31:40,1001,13,5,540.0,1967,F,내국인,LCD자전거
SPB-08961,2018-02-15 17:48:29,408,1,2018-02-15 17:54:10,401,4,5,1060.0,1986,F,내국인,LCD자전거
SPB-13073,2018-02-15 18:13:19,1429,12,2018-02-15 18:47:52,1716,5,33,7780.0,1991,M,내국인,LCD자전거
SPB-12210,2018-02-15 18:39:34,641,8,2018-02-15 19:10:28,358,8,28,4730.0,1987,M,내국인,LCD자전거
SPB-13169,2018-02-15 19:18:55,162,6,2018-02-15 19:25:19,134,8,6,1250.0,1991,F,내국인,LCD자전거
SPB-08659,2018-02-15 19:48:32,374,6,2018-02-15 19:55:37,375,3,6,260.0,1984,M,내국인,LCD자전거
SPB-09445,2018-02-15 20:16:57,2136,7,2018-02-15 20:35:09,2112,2,17,2870.0,1987,M,내국인,LCD자전거
SPB-05568,2018-02-15 20:54:49,143,5,2018-02-15 22:22:02,143,4,86,15580.0,1975,F,내국인,LCD자전거
SPB-03296,2018-02-15 21:33:56,115,11,2018-02-15 23:18:06,115,14,103,14530.0,1993,F,내국인,LCD자전거
SPB-01671,2018-02-15 22:11:50,143,7,2018-02-15 22:18:32,125,15,6,1210.0,1961,M,내국인,LCD자전거
SPB-09759,2018-02-15 22:53:19,1204,4,2018-02-15 23:27:12,1204,4,32,7010.0,1989,F,내국인,LCD자전거
SPB-10295,2018-02-15 23:49:11,212,30,2018-02-16 00:10:21,2016,2,20,2840.0,1996,M,내국인,LCD자전거
SPB-12059,2018-02-16 00:38:20,932,2,2018-02-16 01:54:42,178,7,72,4840.0,1961,M,내국인,LCD자전거
SPB-06372,2018-02-16 01:37:12,144,1,2018-02-16 01:50:32,129,14,12,2150.0,1982,M,내국인,LCD자전거
SPB-12297,2018-02-16 03:21:19,706,1,2018-02-16 03:45:45,1127,7,23,2460.0,1989,M,내국인,LCD자전거
SPB-13279,2018-02-16 06:21:21,119,2,2018-02-16 06:44:41,129,11,22,3700.0,1964,F,내국인,LCD자전거
SPB-04716,2018-02-16 08:25:14,9997,16,2018-02-16 08:30:31,1806,5,4,1050.0,\N,\N,비회원,LCD자전거
SPB-04563,2018-02-16 10:01:48,1426,1,2018-02-16 10:24:24,571,7,22,3570.0,1984,F,내국인,LCD자전거
SPB-10277,2018-02-16 11:07:51,2040,5,2018-02-16 11:31:38,2213,13,23,3800.0,1973,F,내국인,LCD자전거
SPB-11702,2018-02-16 11:59:39,1706,6,2018-02-16 12:11:41,1707,11,12,1450.0,1984,F,내국인,LCD자전거
SPB-02777,2018-02-16 12:33:43,540,4,2018-02-16 13:05:10,540,4,31,3040.0,\N,\N,비회원,LCD자전거
SPB-00080,2018-02-16 13:07:47,1321,14,2018-02-16 13:13:34,1323,3,5,990.0,1992,M,내국인,LCD자전거
SPB-02190,2018-02-16 13:37:24,625,1,2018-02-16 14:03:48,612,16,25,2960.0,1982,F,내국인,LCD자전거
SPB-08510,2018-02-16 14:01:29,924,12,2018-02-16 14:27:13,924,12,23,2620.0,1993,M,내국인,LCD자전거
SPB-11837,2018-02-16 14:26:13,2262,8,2018-02-16 14:52:53,2361,3,25,4670.0,1969,M,내국인,LCD자전거
SPB-10258,2018-02-16 14:55:21,419,4,2018-02-16 15:18:47,194,1,22,2930.0,1981,F,내국인,LCD자전거
SPB-07868,2018-02-16 15:09:54,2219,1,2018-02-16 15:56:03,2301,9,43,5490.0,1994,M,내국인,LCD자전거
SPB-08216,2018-02-16 15:32:41,1824,2,2018-02-16 16:04:00,1824,2,30,5560.0,1984,F,내국인,LCD자전거
SPB-05547,2018-02-16 15:52:47,1123,14,2018-02-16 17:41:22,1123,14,108,12070.0,1951,M,내국인,LCD자전거
SPB-05616,2018-02-16 16:15:48,2206,3,2018-02-16 17:11:10,2207,2,55,1500.0,1971,F,내국인,LCD자전거
SPB-02899,2018-02-16 16:41:03,216,6,2018-02-16 16:45:10,209,2,3,630.0,1995,F,내국인,LCD자전거
SPB-10353,2018-02-16 17:10:48,614,1,2018-02-16 17:15:36,601,7,4,890.0,1953,M,내국인,LCD자전거
SPB-04022,2018-02-16 17:34:47,701,5,2018-02-16 18:30:33,1139,5,55,3860.0,1987,F,내국인,LCD자전거
SPB-10085,2018-02-16 17:58:05,702,14,2018-02-16 18:58:30,702,3,57,10540.0,1956,M,내국인,LCD자전거
SPB-00044,2018-02-16 18:26:49,2313,5,2018-02-16 19:20:30,2313,9,53,8980.0,1993,F,내국인,LCD자전거
SPB-02336,2018-02-16 19:01:36,623,4,2018-02-16 19:04:49,638,17,2,700.0,1984,M,내국인,LCD자전거
SPB-02539,2018-02-16 19:48:41,1118,6,2018-02-16 21:10:37,1118,2,81,2170.0,1967,M,내국인,LCD자전거
SPB-09434,2018-02-16 20:23:57,2140,1,2018-02-16 20:38:00,2139,10,12,1640.0,1992,M,내국인,LCD자전거
SPB-10414,2018-02-16 20:56:19,2054,3,2018-02-16 22:04:58,210,8,66,64530.0,1996,F,내국인,LCD자전거
SPB-13041,2018-02-16 21:42:39,1308,10,2018-02-16 21:48:34,601,7,5,1110.0,1990,M,내국인,LCD자전거
SPB-13514,2018-02-16 22:27:46,542,12,2018-02-16 22:43:18,576,2,15,1960.0,1991,M,내국인,LCD자전거
SPB-05319,2018-02-16 23:18:33,1656,4,2018-02-16 23:29:25,1623,1,10,2260.0,1995,F,내국인,LCD자전거
SPB-02716,2018-02-17 00:17:13,179,9,2018-02-17 00:22:20,170,1,4,900.0,1994,M,내국인,LCD자전거
SPB-08821,2018-02-17 01:36:44,625,3,2018-02-17 01:43:53,622,8,6,1130.0,1995,M,내국인,LCD자전거
SPB-03502,2018-02-17 03:13:01,720,6,2018-02-17 03:33:18,1141,2,19,2860.0,1955,M,내국인,LCD자전거
SPB-03429,2018-02-17 06:39:43,2013,22,2018-02-17 06:44:06,2050,8,4,900.0,1994,M,내국인,LCD자전거
SPB-05959,2018-02-17 08:42:13,216,2,2018-02-17 08:50:10,222,10,7,1590.0,1959,M,내국인,LCD자전거
SPB-13638,2018-02-17 09:40:04,107,5,2018-02-17 10:57:05,107,1,76,2050.0,1994,M,내국인,LCD자전거
SPB-02612,2018-02-17 10:39:23,1637,9,2018-02-17 11:00:41,1655,1,20,3990.0,1979,M,내국인,LCD자전거
SPB-12966,2018-02-17 11:21:14,2219,12,2018-02-17 12:13:11,207,17,50,8900.0,1990,M,내국인,LCD자전거
SPB-11254,2018-02-17 11:56:46,2048,7,2018-02-17 12:01:07,2032,2,4,1000.0,1988,M,내국인,LCD자전거
SPB-13452,2018-02-17 12:24:59,329,5,2018-02-17 12:39:54,329,3,14,880.0,1990,M,내국인,LCD자전거
SPB-13040,2018-02-17 12:53:14,2255,23,2018-02-17 13:01:06,2252,8,7,1100.0,1970,M,내국인,LCD자전거
SPB-11922,2018-02-17 13:22:06,207,11,2018-02-17 14:42:09,313,3,77,12150.0,1994,M,내국인,LCD자전거
SPB-01648,2018-02-17 13:48:52,612,7,2018-02-17 13:53:48,1308,9,4,1080.0,1993,M,내국인,LCD자전거
SPB-06651,2018-02-17 14:14:49,2247,4,2018-02-17 15:09:52,2247,4,54,14410.0,1954,M,내국인,LCD자전거
SPB-04857,2018-02-17 14:32:42,118,4,2018-02-17 14:58:19,144,1,25,2060.0,1981,M,내국인,LCD자전거
SPB-12306,2018-02-17 14:52:23,244,15,2018-02-17 15:11:07,210,4,17,2610.0,1991,M,내국인,LCD자전거
SPB-05081,2018-02-17 15:09:02,1414,5,2018-02-17 16:04:57,512,8,55,8140.0,1995,F,내국인,LCD자전거
SPB-05122,2018-02-17 15:27:10,2237,9,2018-02-17 15:43:47,2237,9,16,2120.0,1992,M,내국인,LCD자전거
SPB-11697,2018-02-17 15:46:40,1720,1,2018-02-17 17:29:18,613,3,102,19210.0,\N,\N,비회원,LCD자전거
SPB-09138,2018-02-17 16:08:16,2107,8,2018-02-17 17:57:45,201,6,104,17540.0,1991,M,내국인,LCD자전거
SPB-02729,2018-02-17 16:25:40,2102,19,2018-02-17 16:48:01,2156,9,22,2640.0,1980,F,내국인,LCD자전거
SPB-09882,2018-02-17 16:47:25,1438,14,2018-02-17 17:00:57,1441,1,12,1900.0,1967,F,내국인,LCD자전거
SPB-05101,2018-02-17 17:08:15,419,11,2018-02-17 17:14:16,186,35,5,680.0,1990,M,내국인,LCD자전거
SPB-05547,2018-02-17 17:25:39,1123,14,2018-02-17 18:23:29,1123,8,57,6110.0,\N,\N,비회원,LCD자전거
SPB-12464,2018-02-17 17:47:32,2360,15,2018-02-17 18:46:29,2372,6,56,2700.0,1991,M,내국인,LCD자전거
SPB-06772,2018-02-17 18:12:33,271,1,2018-02-17 18:19:35,223,20,6,1450.0,1991,M,내국인,LCD자전거
SPB-04832,2018-02-17 18:35:37,809,2,2018-02-17 19:31:05,501,1,55,10750.0,1998,M,내국인,LCD자전거
SPB-08210,2018-02-17 18:58:25,411,8,2018-02-17 19:09:23,421,7,10,1890.0,1975,M,내국인,LCD자전거
SPB-00659,2018-02-17 19:28:16,2314,1,2018-02-17 19:35:08,2315,3,6,1180.0,1997,F,내국인,LCD자전거
SPB-04067,2018-02-17 20:02:32,421,2,2018-02-17 20:33:44,421,2,30,5840.0,1992,F,내국인,LCD자전거
SPB-11203,2018-02-17 20:40:01,409,1,2018-02-17 20:47:32,417,11,7,1440.0,1970,M,내국인,LCD자전거
SPB-08187,2018-02-17 21:26:39,307,11,2018-02-17 21:34:56,160,20,8,1550.0,1993,M,내국인,LCD자전거
SPB-07529,2018-02-17 22:01:16,340,5,2018-02-17 22:14:56,380,5,12,2570.0,1980,M,내국인,LCD자전거
SPB-08154,2018-02-17 22:46:54,113,11,2018-02-17 23:04:46,112,7,17,1560.0,1997,F,내국인,LCD자전거
SPB-01427,2018-02-17 23:32:06,2325,2,2018-02-17 23:36:42,2321,8,4,1330.0,1991,M,내국인,LCD자전거
SPB-05467,2018-02-18 00:29:23,104,1,2018-02-18 00:37:52,102,8,8,950.0,1996,F,내국인,LCD자전거
SPB-12549,2018-02-18 01:19:41,1425,7,2018-02-18 02:07:45,614,15,46,8430.0,1991,M,내국인,LCD자전거
SPB-11939,2018-02-18 02:04:56,154,5,2018-02-18 02:20:31,170,8,15,2210.0,1995,M,내국인,LCD자전거
SPB-02403,2018-02-18 03:15:57,1407,4,2018-02-18 03:21:38,1433,6,5,1100.0,1995,M,내국인,LCD자전거
SPB-12443,2018-02-18 05:27:00,184,7,2018-02-18 07:25:44,184,5,114,1280.0,1984,M,내국인,LCD자전거
SPB-07115,2018-02-18 07:59:42,716,1,2018-02-18 09:29:10,703,10,89,2060.0,1970,M,내국인,LCD자전거
SPB-09290,2018-02-18 08:59:58,582,4,2018-02-18 09:09:35,514,5,9,52450.0,1983,M,내국인,LCD자전거
SPB-06221,2018-02-18 09:40:33,257,6,2018-02-18 09:49:43,2050,6,8,2020.0,1991,M,내국인,LCD자전거
SPB-01215,2018-02-18 10:20:13,1227,8,2018-02-18 10:35:51,1203,1,15,4960.0,1975,M,내국인,LCD자전거
SPB-11915,2018-02-18 10:57:44,104,8,2018-02-18 11:21:57,105,4,22,600.0,1992,M,내국인,LCD자전거
SPB-05233,2018-02-18 11:31:25,303,5,2018-02-18 11:34:51,301,14,3,600.0,1958,M,내국인,LCD자전거
SPB-08103,2018-02-18 12:00:36,913,5,2018-02-18 12:33:36,421,1,32,5070.0,1989,F,내국인,LCD자전거
SPB-09291,2018-02-18 12:24:55,2012,9,2018-02-18 12:38:54,1841,2,13,1960.0,1991,M,내국인,LCD자전거
SPB-09326,2018-02-18 12:46:19,1901,8,2018-02-18 15:22:39,1906,20,0,0.0,1980,M,내국인,LCD자전거
SPB-02930,2018-02-18 13:02:59,336,4,2018-02-18 13:08:17,322,6,4,830.0,1979,F,내국인,LCD자전거
SPB-12450,2018-02-18 13:20:55,2116,1,2018-02-18 13:38:58,2136,1,16,2290.0,1977,M,내국인,LCD자전거
SPB-05059,2018-02-18 13:35:48,1407,7,2018-02-18 14:05:11,1408,6,28,410.0,1992,M,내국인,LCD자전거
SPB-05143,2018-02-18 13:49:41,1519,2,2018-02-18 13:57:58,1520,1,7,1150.0,1986,F,내국인,LCD자전거
SPB-11900,2018-02-18 14:03:51,706,2,2018-02-18 14:31:44,703,7,25,2800.0,2001,F,내국인,LCD자전거
SPB-11971,2018-02-18 14:17:50,109,2,2018-02-18 15:23:37,109,1,59,3720.0,1978,F,내국인,LCD자전거
SPB-03087,2018-02-18 14:31:09,1267,10,2018-02-18 16:21:22,1267,14,109,9780.0,1988,F,내국인,LCD자전거
SPB-13663,2018-02-18 14:45:04,510,6,2018-02-18 15:24:42,2365,9,39,3740.0,1992,M,내국인,LCD자전거
SPB-06452,2018-02-18 14:57:16,500,8,2018-02-18 16:39:22,1637,13,101,15190.0,1995,F,내국인,LCD자전거
SPB-06557,2018-02-18 15:08:19,1214,5,2018-02-18 15:13:29,1259,3,4,1020.0,1993,M,내국인,LCD자전거
SPB-11437,2018-02-18 15:18:11,419,3,2018-02-18 15:44:20,179,9,25,3040.0,1971,M,내국인,LCD자전거
SPB-10479,2018-02-18 15:29:39,617,17,2018-02-18 15:36:19,631,11,6,1470.0,1985,M,내국인,LCD자전거
SPB-12966,2018-02-18 15:41:12,207,17,2018-02-18 16:38:19,207,17,56,8060.0,1991,F,내국인,LCD자전거
SPB-10249,2018-02-18 15:52:44,205,3,2018-02-18 16:39:22,205,1,46,4180.0,1978,M,내국인,LCD자전거
SPB-06523,2018-02-18 16:04:14,337,2,2018-02-18 16:53:30,309,1,48,6900.0,1965,M,내국인,LCD자전거
